date,product_id,current_stock,reorder_level,reorder_quantity,lead_time_days,shelf_life_days
2023-07-23,FRUIT004,41,8,35,3,4
2023-07-24,FRUIT004,14,18,43,2,4
2023-07-25,FRUIT004,26,15,80,1,4
2023-07-26,FRUIT004,55,8,47,4,4
2023-07-27,FRUIT004,28,20,47,1,4
2023-07-28,FRUIT004,19,13,50,3,4
2023-07-29,FRUIT004,49,17,76,5,4
2023-07-30,FRUIT004,40,9,72,5,4
2023-07-31,FRUIT004,60,12,65,3,4
2023-08-01,FRUIT004,18,9,59,1,4
2023-08-02,FRUIT004,37,10,68,2,4
2023-08-03,FRUIT004,51,14,59,1,4
2023-08-04,FRUIT004,34,20,66,4,4
2023-08-05,FRUIT004,55,5,35,5,4
2023-08-06,FRUIT004,46,14,43,3,4
2023-08-07,FRUIT004,47,5,36,2,4
2023-08-08,FRUIT004,32,11,66,2,4
2023-08-09,FRUIT004,16,5,68,3,4
2023-08-10,FRUIT004,52,12,31,3,4
2023-08-11,FRUIT004,47,19,42,5,4
2023-08-12,FRUIT004,61,10,66,4,4
2023-08-13,FRUIT004,56,11,61,1,4
2023-08-14,FRUIT004,26,13,38,1,4
2023-08-15,FRUIT004,24,11,56,1,4
2023-08-16,FRUIT004,35,19,36,4,4
2023-08-17,FRUIT004,46,20,47,5,4
2023-08-18,FRUIT004,34,6,57,4,4
2023-08-19,FRUIT004,12,8,79,4,4
2023-08-20,FRUIT004,59,12,61,1,4
2023-08-21,FRUIT004,60,19,36,2,4
2023-08-22,FRUIT004,12,13,48,3,4
2023-08-23,FRUIT004,43,7,46,3,4
2023-08-24,FRUIT004,20,18,61,1,4
2023-08-25,FRUIT004,59,13,51,2,4
2023-08-26,FRUIT004,51,7,58,1,4
2023-08-27,FRUIT004,21,6,58,2,4
2023-08-28,FRUIT004,35,13,66,5,4
2023-08-29,FRUIT004,21,19,31,2,4
2023-08-30,FRUIT004,53,8,33,5,4
2023-08-31,FRUIT004,40,16,46,3,4
2023-09-01,FRUIT004,29,14,44,5,4
2023-09-02,FRUIT004,47,13,44,3,4
2023-09-03,FRUIT004,36,5,61,3,4
2023-09-04,FRUIT004,61,18,50,1,4
2023-09-05,FRUIT004,24,12,33,3,4
2023-09-06,FRUIT004,50,11,46,1,4
2023-09-07,FRUIT004,35,12,44,2,4
2023-09-08,FRUIT004,43,5,47,4,4
2023-09-09,FRUIT004,42,17,64,2,4
2023-09-10,FRUIT004,13,5,32,5,4
2023-09-11,FRUIT004,57,9,73,1,4
2023-09-12,FRUIT004,24,15,75,5,4
2023-09-13,FRUIT004,12,17,61,3,4
2023-09-14,FRUIT004,39,5,71,1,4
2023-09-15,FRUIT004,32,13,44,4,4
2023-09-16,FRUIT004,18,6,53,3,4
2023-09-17,FRUIT004,59,5,30,5,4
2023-09-18,FRUIT004,50,7,53,3,4
2023-09-19,FRUIT004,31,16,50,2,4
2023-09-20,FRUIT004,47,10,53,5,4
2023-09-21,FRUIT004,42,18,48,4,4
2023-09-22,FRUIT004,53,6,30,2,4
2023-09-23,FRUIT004,11,18,45,5,4
2023-09-24,FRUIT004,61,6,35,1,4
2023-09-25,FRUIT004,19,11,62,5,4
2023-09-26,FRUIT004,16,15,46,5,4
2023-09-27,FRUIT004,58,18,65,1,4
2023-09-28,FRUIT004,50,17,57,4,4
2023-09-29,FRUIT004,12,6,53,4,4
2023-09-30,FRUIT004,21,5,33,3,4
2023-10-01,FRUIT004,28,18,43,1,4
2023-10-02,FRUIT004,19,16,66,2,4
2023-10-03,FRUIT004,54,6,33,1,4
2023-10-04,FRUIT004,60,17,71,1,4
2023-10-05,FRUIT004,19,5,43,4,4
2023-10-06,FRUIT004,23,8,64,1,4
2023-10-07,FRUIT004,51,13,71,5,4
2023-10-08,FRUIT004,17,17,33,3,4
2023-10-09,FRUIT004,61,19,40,3,4
2023-10-10,FRUIT004,55,10,64,1,4
2023-10-11,FRUIT004,36,14,47,1,4
2023-10-12,FRUIT004,40,17,69,3,4
2023-10-13,FRUIT004,58,5,41,3,4
2023-10-14,FRUIT004,21,16,55,2,4
2023-10-15,FRUIT004,26,8,64,2,4
2023-10-16,FRUIT004,56,9,51,5,4
2023-10-17,FRUIT004,56,11,31,3,4
2023-10-18,FRUIT004,34,5,70,2,4
2023-10-19,FRUIT004,17,10,36,5,4
2023-10-20,FRUIT004,42,5,71,1,4
2023-10-21,FRUIT004,32,8,39,3,4
2023-10-22,FRUIT004,29,8,57,4,4
2023-10-23,FRUIT004,56,14,38,2,4
2023-10-24,FRUIT004,23,19,47,4,4
2023-10-25,FRUIT004,61,18,41,1,4
2023-10-26,FRUIT004,14,14,71,4,4
2023-10-27,FRUIT004,14,7,76,4,4
2023-10-28,FRUIT004,22,17,32,4,4
2023-10-29,FRUIT004,55,8,55,3,4
2023-10-30,FRUIT004,21,16,65,2,4
2023-10-31,FRUIT004,52,7,42,2,4
2023-11-01,FRUIT004,51,13,50,4,4
2023-11-02,FRUIT004,61,20,78,2,4
2023-11-03,FRUIT004,56,15,42,2,4
2023-11-04,FRUIT004,55,10,35,1,4
2023-11-05,FRUIT004,52,18,67,3,4
2023-11-06,FRUIT004,41,5,75,2,4
2023-11-07,FRUIT004,27,14,43,5,4
2023-11-08,FRUIT004,53,16,80,3,4
2023-11-09,FRUIT004,45,7,57,1,4
2023-11-10,FRUIT004,46,9,47,3,4
2023-11-11,FRUIT004,50,6,41,1,4
2023-11-12,FRUIT004,60,16,46,2,4
2023-11-13,FRUIT004,17,8,75,4,4
2023-11-14,FRUIT004,40,18,32,4,4
2023-11-15,FRUIT004,11,15,74,1,4
2023-11-16,FRUIT004,38,5,73,5,4
2023-11-17,FRUIT004,55,7,78,4,4
2023-11-18,FRUIT004,34,15,44,3,4
2023-11-19,FRUIT004,29,7,70,3,4
2023-11-20,FRUIT004,46,10,38,5,4
2023-11-21,FRUIT004,46,9,53,3,4
2023-11-22,FRUIT004,37,6,71,4,4
2023-11-23,FRUIT004,15,17,74,1,4
2023-11-24,FRUIT004,28,6,52,1,4
2023-11-25,FRUIT004,21,5,47,3,4
2023-11-26,FRUIT004,56,17,70,1,4
2023-11-27,FRUIT004,18,11,40,5,4
2023-11-28,FRUIT004,23,19,56,2,4
2023-11-29,FRUIT004,47,20,54,1,4
2023-11-30,FRUIT004,16,10,79,1,4
2023-12-01,FRUIT004,11,16,75,5,4
2023-12-02,FRUIT004,19,8,73,5,4
2023-12-03,FRUIT004,59,20,51,5,4
2023-12-04,FRUIT004,26,19,46,2,4
2023-12-05,FRUIT004,50,8,51,2,4
2023-12-06,FRUIT004,39,8,71,3,4
2023-12-07,FRUIT004,17,8,67,4,4
2023-12-08,FRUIT004,20,19,40,1,4
2023-12-09,FRUIT004,15,17,60,4,4
2023-12-10,FRUIT004,12,7,74,5,4
2023-12-11,FRUIT004,31,13,59,3,4
2023-12-12,FRUIT004,44,10,45,1,4
2023-12-13,FRUIT004,54,16,63,5,4
2023-12-14,FRUIT004,20,17,59,4,4
2023-12-15,FRUIT004,50,16,56,3,4
2023-12-16,FRUIT004,16,9,59,2,4
2023-12-17,FRUIT004,38,16,58,4,4
2023-12-18,FRUIT004,25,13,77,2,4
2023-12-19,FRUIT004,42,7,67,1,4
2023-12-20,FRUIT004,17,20,53,1,4
2023-12-21,FRUIT004,57,16,35,1,4
2023-12-22,FRUIT004,61,15,79,2,4
2023-12-23,FRUIT004,24,18,50,1,4
2023-12-24,FRUIT004,57,19,34,2,4
2023-12-25,FRUIT004,51,18,57,2,4
2023-12-26,FRUIT004,14,18,76,4,4
2023-12-27,FRUIT004,59,16,53,1,4
2023-12-28,FRUIT004,24,6,56,2,4
2023-12-29,FRUIT004,59,8,48,2,4
2023-12-30,FRUIT004,42,13,60,5,4
2023-12-31,FRUIT004,53,8,58,1,4
2024-01-01,FRUIT004,43,14,35,4,4
2024-01-02,FRUIT004,19,12,44,4,4
2024-01-03,FRUIT004,15,14,69,1,4
2024-01-04,FRUIT004,17,19,40,5,4
2024-01-05,FRUIT004,33,18,76,5,4
2024-01-06,FRUIT004,16,10,44,5,4
2024-01-07,FRUIT004,34,19,77,1,4
2024-01-08,FRUIT004,20,10,80,4,4
2024-01-09,FRUIT004,25,19,74,2,4
2024-01-10,FRUIT004,58,7,62,3,4
2024-01-11,FRUIT004,56,13,40,4,4
2024-01-12,FRUIT004,34,17,65,5,4
2024-01-13,FRUIT004,54,5,35,3,4
2024-01-14,FRUIT004,54,17,77,1,4
2024-01-15,FRUIT004,14,13,31,2,4
2024-01-16,FRUIT004,49,14,80,5,4
2024-01-17,FRUIT004,44,10,58,3,4
2024-01-18,FRUIT004,57,20,78,4,4
2024-01-19,FRUIT004,26,6,72,1,4
2024-01-20,FRUIT004,40,20,34,3,4
2024-01-21,FRUIT004,60,14,45,2,4
2024-01-22,FRUIT004,30,10,46,4,4
2024-01-23,FRUIT004,51,7,58,2,4
2024-01-24,FRUIT004,12,16,74,2,4
2024-01-25,FRUIT004,59,20,35,4,4
2024-01-26,FRUIT004,30,11,58,2,4
2024-01-27,FRUIT004,30,19,74,3,4
2024-01-28,FRUIT004,49,9,79,5,4
2024-01-29,FRUIT004,18,6,49,2,4
2024-01-30,FRUIT004,24,9,33,1,4
2024-01-31,FRUIT004,59,19,58,4,4
2024-02-01,FRUIT004,21,14,45,2,4
2024-02-02,FRUIT004,41,7,59,2,4
2024-02-03,FRUIT004,42,7,54,4,4
2024-02-04,FRUIT004,49,18,45,3,4
2024-02-05,FRUIT004,39,10,31,2,4
2024-02-06,FRUIT004,38,16,78,3,4
2024-02-07,FRUIT004,12,11,74,1,4
2024-02-08,FRUIT004,27,12,30,4,4
2024-02-09,FRUIT004,30,7,65,4,4
2024-02-10,FRUIT004,39,13,60,3,4
2024-02-11,FRUIT004,47,12,33,3,4
2024-02-12,FRUIT004,19,7,67,1,4
2024-02-13,FRUIT004,32,6,49,1,4
2024-02-14,FRUIT004,18,17,54,2,4
2024-02-15,FRUIT004,14,15,80,5,4
2024-02-16,FRUIT004,18,8,49,3,4
2024-02-17,FRUIT004,44,17,57,4,4
2024-02-18,FRUIT004,58,15,37,5,4
2024-02-19,FRUIT004,25,20,41,1,4
2024-02-20,FRUIT004,25,17,61,1,4
2024-02-21,FRUIT004,43,15,45,3,4
2024-02-22,FRUIT004,13,19,65,1,4
2024-02-23,FRUIT004,52,5,68,5,4
2024-02-24,FRUIT004,55,18,67,5,4
2024-02-25,FRUIT004,54,18,34,4,4
2024-02-26,FRUIT004,38,14,63,1,4
2024-02-27,FRUIT004,18,20,77,3,4
2024-02-28,FRUIT004,34,18,70,3,4
2024-02-29,FRUIT004,34,8,38,2,4
2024-03-01,FRUIT004,22,10,33,2,4
2024-03-02,FRUIT004,19,6,62,2,4
2024-03-03,FRUIT004,25,9,70,3,4
2024-03-04,FRUIT004,20,13,78,1,4
2024-03-05,FRUIT004,50,17,31,5,4
2024-03-06,FRUIT004,23,9,51,2,4
2024-03-07,FRUIT004,17,9,68,4,4
2024-03-08,FRUIT004,28,19,67,2,4
2024-03-09,FRUIT004,51,10,71,4,4
2024-03-10,FRUIT004,57,19,50,4,4
2024-03-11,FRUIT004,17,5,74,4,4
2024-03-12,FRUIT004,39,10,71,1,4
2024-03-13,FRUIT004,48,16,39,4,4
2024-03-14,FRUIT004,41,9,50,1,4
2024-03-15,FRUIT004,22,7,32,1,4
2024-03-16,FRUIT004,15,5,71,5,4
2024-03-17,FRUIT004,13,15,39,5,4
2024-03-18,FRUIT004,43,5,49,1,4
2024-03-19,FRUIT004,32,19,59,4,4
2024-03-20,FRUIT004,21,12,67,3,4
2024-03-21,FRUIT004,17,7,54,1,4
2024-03-22,FRUIT004,28,9,43,1,4
2024-03-23,FRUIT004,25,12,36,3,4
2024-03-24,FRUIT004,26,9,60,2,4
2024-03-25,FRUIT004,35,9,70,1,4
2024-03-26,FRUIT004,58,9,53,4,4
2024-03-27,FRUIT004,33,16,40,5,4
2024-03-28,FRUIT004,51,17,69,4,4
2024-03-29,FRUIT004,18,20,59,4,4
2024-03-30,FRUIT004,54,13,70,1,4
2024-03-31,FRUIT004,50,17,80,2,4
2024-04-01,FRUIT004,12,20,62,1,4
2024-04-02,FRUIT004,40,14,80,3,4
2024-04-03,FRUIT004,44,11,45,3,4
2024-04-04,FRUIT004,35,5,63,3,4
2024-04-05,FRUIT004,25,16,79,3,4
2024-04-06,FRUIT004,12,16,72,5,4
2024-04-07,FRUIT004,27,10,69,5,4
2024-04-08,FRUIT004,51,11,34,2,4
2024-04-09,FRUIT004,29,19,54,4,4
2024-04-10,FRUIT004,32,13,66,2,4
2024-04-11,FRUIT004,46,9,75,2,4
2024-04-12,FRUIT004,55,15,72,2,4
2024-04-13,FRUIT004,37,20,60,4,4
2024-04-14,FRUIT004,24,19,66,1,4
2024-04-15,FRUIT004,29,17,71,2,4
2024-04-16,FRUIT004,17,6,72,4,4
2024-04-17,FRUIT004,16,18,51,4,4
2024-04-18,FRUIT004,16,11,43,2,4
2024-04-19,FRUIT004,25,13,52,2,4
2024-04-20,FRUIT004,47,8,38,2,4
2024-04-21,FRUIT004,42,17,37,3,4
2024-04-22,FRUIT004,25,5,32,2,4
2024-04-23,FRUIT004,16,20,41,2,4
2024-04-24,FRUIT004,52,12,67,4,4
2024-04-25,FRUIT004,28,9,44,2,4
2024-04-26,FRUIT004,14,19,55,4,4
2024-04-27,FRUIT004,42,9,54,2,4
2024-04-28,FRUIT004,50,16,65,3,4
2024-04-29,FRUIT004,50,13,32,2,4
2024-04-30,FRUIT004,22,16,63,5,4
2024-05-01,FRUIT004,47,6,51,1,4
2024-05-02,FRUIT004,42,18,70,2,4
2024-05-03,FRUIT004,27,16,69,5,4
2024-05-04,FRUIT004,13,16,51,1,4
2024-05-05,FRUIT004,49,10,66,2,4
2024-05-06,FRUIT004,17,8,31,3,4
2024-05-07,FRUIT004,47,9,42,4,4
2024-05-08,FRUIT004,57,17,60,5,4
2024-05-09,FRUIT004,15,17,40,1,4
2024-05-10,FRUIT004,33,18,48,3,4
2024-05-11,FRUIT004,14,19,63,2,4
2024-05-12,FRUIT004,44,13,49,5,4
2024-05-13,FRUIT004,48,7,68,1,4
2024-05-14,FRUIT004,56,17,68,2,4
2024-05-15,FRUIT004,41,9,69,2,4
2024-05-16,FRUIT004,45,7,54,2,4
2024-05-17,FRUIT004,40,15,69,1,4
2024-05-18,FRUIT004,22,10,68,3,4
2024-05-19,FRUIT004,25,12,79,1,4
2024-05-20,FRUIT004,19,11,77,1,4
2024-05-21,FRUIT004,41,11,47,2,4
2024-05-22,FRUIT004,14,17,31,1,4
2024-05-23,FRUIT004,12,8,30,5,4
2024-05-24,FRUIT004,48,10,63,1,4
2024-05-25,FRUIT004,52,8,50,4,4
2024-05-26,FRUIT004,35,12,36,3,4
2024-05-27,FRUIT004,39,6,39,1,4
2024-05-28,FRUIT004,26,18,40,1,4
2024-05-29,FRUIT004,18,5,46,3,4
2024-05-30,FRUIT004,36,13,74,4,4
2024-05-31,FRUIT004,27,9,42,2,4
2024-06-01,FRUIT004,11,8,63,5,4
2024-06-02,FRUIT004,29,18,36,2,4
2024-06-03,FRUIT004,21,17,59,3,4
2024-06-04,FRUIT004,35,10,56,1,4
2024-06-05,FRUIT004,17,8,32,1,4
2024-06-06,FRUIT004,34,13,56,2,4
2024-06-07,FRUIT004,20,10,74,4,4
2024-06-08,FRUIT004,53,12,57,5,4
2024-06-09,FRUIT004,28,17,63,4,4
2024-06-10,FRUIT004,23,20,45,5,4
2024-06-11,FRUIT004,47,16,43,4,4
2024-06-12,FRUIT004,51,16,58,3,4
2024-06-13,FRUIT004,11,5,77,5,4
2024-06-14,FRUIT004,46,20,58,3,4
2024-06-15,FRUIT004,54,15,58,4,4
2024-06-16,FRUIT004,41,6,44,1,4
2024-06-17,FRUIT004,54,14,69,4,4
2024-06-18,FRUIT004,49,13,45,1,4
2024-06-19,FRUIT004,19,20,61,4,4
2024-06-20,FRUIT004,28,14,51,5,4
2024-06-21,FRUIT004,21,14,63,5,4
2024-06-22,FRUIT004,43,14,77,2,4
2024-06-23,FRUIT004,20,19,54,3,4
2024-06-24,FRUIT004,47,16,55,4,4
2024-06-25,FRUIT004,36,12,66,1,4
2024-06-26,FRUIT004,11,7,63,1,4
2024-06-27,FRUIT004,61,12,40,4,4
2024-06-28,FRUIT004,42,14,58,4,4
2024-06-29,FRUIT004,43,19,41,4,4
2024-06-30,FRUIT004,17,13,43,2,4
2024-07-01,FRUIT004,47,15,30,2,4
2024-07-02,FRUIT004,57,20,36,3,4
2024-07-03,FRUIT004,59,11,43,3,4
2024-07-04,FRUIT004,29,20,46,1,4
2024-07-05,FRUIT004,14,20,71,3,4
2024-07-06,FRUIT004,31,18,74,5,4
2024-07-07,FRUIT004,42,5,79,1,4
2024-07-08,FRUIT004,32,7,32,4,4
2024-07-09,FRUIT004,39,8,33,2,4
2024-07-10,FRUIT004,61,15,33,5,4
2024-07-11,FRUIT004,55,13,67,3,4
2024-07-12,FRUIT004,55,5,34,4,4
2024-07-13,FRUIT004,29,9,63,5,4
2024-07-14,FRUIT004,43,15,73,4,4
2024-07-15,FRUIT004,49,9,30,1,4
2024-07-16,FRUIT004,33,16,69,1,4
2024-07-17,FRUIT004,37,10,71,2,4
2024-07-18,FRUIT004,41,17,40,3,4
2024-07-19,FRUIT004,33,15,31,2,4
2024-07-20,FRUIT004,27,11,48,3,4
2024-07-21,FRUIT004,13,12,56,1,4
2024-07-22,FRUIT004,45,15,66,4,4
2024-07-23,FRUIT004,35,15,66,2,4
2024-07-24,FRUIT004,28,19,41,1,4
2024-07-25,FRUIT004,36,9,44,2,4
2024-07-26,FRUIT004,52,20,54,4,4
2024-07-27,FRUIT004,13,14,42,4,4
2024-07-28,FRUIT004,46,8,55,3,4
2024-07-29,FRUIT004,35,16,77,4,4
2024-07-30,FRUIT004,23,15,75,1,4
2024-07-31,FRUIT004,60,7,64,3,4
2024-08-01,FRUIT004,31,5,53,3,4
2024-08-02,FRUIT004,42,20,59,1,4
2024-08-03,FRUIT004,24,15,62,5,4
2024-08-04,FRUIT004,13,13,30,2,4
2024-08-05,FRUIT004,50,17,31,5,4
2024-08-06,FRUIT004,48,5,75,2,4
2024-08-07,FRUIT004,19,10,58,1,4
2024-08-08,FRUIT004,59,20,71,4,4
2024-08-09,FRUIT004,28,19,31,2,4
2024-08-10,FRUIT004,25,6,60,3,4
2024-08-11,FRUIT004,12,6,63,2,4
2024-08-12,FRUIT004,38,9,71,5,4
2024-08-13,FRUIT004,29,6,33,1,4
2024-08-14,FRUIT004,43,7,76,4,4
2024-08-15,FRUIT004,56,17,60,1,4
2024-08-16,FRUIT004,41,16,35,4,4
2024-08-17,FRUIT004,29,7,59,3,4
2024-08-18,FRUIT004,51,11,80,3,4
2024-08-19,FRUIT004,30,16,66,4,4
2024-08-20,FRUIT004,33,17,67,5,4
2024-08-21,FRUIT004,61,13,65,3,4
2024-08-22,FRUIT004,15,5,52,4,4
2024-08-23,FRUIT004,33,10,33,1,4
2024-08-24,FRUIT004,16,9,48,2,4
2024-08-25,FRUIT004,41,19,74,2,4
2024-08-26,FRUIT004,19,11,77,3,4
2024-08-27,FRUIT004,59,17,54,1,4
2024-08-28,FRUIT004,42,5,42,3,4
2024-08-29,FRUIT004,38,18,56,2,4
2024-08-30,FRUIT004,35,15,39,4,4
2024-08-31,FRUIT004,61,19,38,2,4
2024-09-01,FRUIT004,40,18,77,3,4
2024-09-02,FRUIT004,34,18,41,4,4
2024-09-03,FRUIT004,24,16,69,3,4
2024-09-04,FRUIT004,32,11,44,3,4
2024-09-05,FRUIT004,25,14,52,4,4
2024-09-06,FRUIT004,13,13,57,4,4
2024-09-07,FRUIT004,43,11,56,4,4
2024-09-08,FRUIT004,38,15,48,4,4
2024-09-09,FRUIT004,21,10,45,3,4
2024-09-10,FRUIT004,27,8,60,3,4
2024-09-11,FRUIT004,42,16,48,5,4
2024-09-12,FRUIT004,60,19,46,5,4
2024-09-13,FRUIT004,39,13,72,2,4
2024-09-14,FRUIT004,40,10,60,4,4
2024-09-15,FRUIT004,37,10,33,3,4
2024-09-16,FRUIT004,30,16,78,5,4
2024-09-17,FRUIT004,46,15,33,3,4
2024-09-18,FRUIT004,35,20,80,3,4
2024-09-19,FRUIT004,58,6,66,5,4
2024-09-20,FRUIT004,32,7,77,1,4
2024-09-21,FRUIT004,19,12,78,3,4
2024-09-22,FRUIT004,34,8,34,5,4
2024-09-23,FRUIT004,17,9,66,4,4
2024-09-24,FRUIT004,61,14,76,1,4
2024-09-25,FRUIT004,59,5,73,1,4
2024-09-26,FRUIT004,40,7,62,3,4
2024-09-27,FRUIT004,60,18,75,5,4
2024-09-28,FRUIT004,35,17,65,5,4
2024-09-29,FRUIT004,46,5,80,5,4
2024-09-30,FRUIT004,59,10,79,3,4
2024-10-01,FRUIT004,61,10,73,4,4
2024-10-02,FRUIT004,31,8,71,5,4
2024-10-03,FRUIT004,11,12,76,2,4
2024-10-04,FRUIT004,17,13,39,5,4
2024-10-05,FRUIT004,46,15,62,2,4
2024-10-06,FRUIT004,25,18,43,1,4
2024-10-07,FRUIT004,30,10,68,2,4
2024-10-08,FRUIT004,26,14,45,4,4
2024-10-09,FRUIT004,18,17,65,3,4
2024-10-10,FRUIT004,54,16,50,4,4
2024-10-11,FRUIT004,44,14,50,5,4
2024-10-12,FRUIT004,57,19,76,1,4
2024-10-13,FRUIT004,40,19,38,3,4
2024-10-14,FRUIT004,39,9,48,4,4
2024-10-15,FRUIT004,44,7,70,2,4
2024-10-16,FRUIT004,61,6,74,1,4
2024-10-17,FRUIT004,60,12,62,2,4
2024-10-18,FRUIT004,61,14,74,5,4
2024-10-19,FRUIT004,24,11,73,3,4
2024-10-20,FRUIT004,53,10,31,5,4
2024-10-21,FRUIT004,27,9,64,1,4
2024-10-22,FRUIT004,30,20,33,2,4
2024-10-23,FRUIT004,12,18,30,2,4
2024-10-24,FRUIT004,42,5,37,1,4
2024-10-25,FRUIT004,13,10,59,5,4
2024-10-26,FRUIT004,38,7,76,3,4
2024-10-27,FRUIT004,40,8,34,4,4
2024-10-28,FRUIT004,31,16,69,1,4
2024-10-29,FRUIT004,15,19,61,3,4
2024-10-30,FRUIT004,61,18,52,2,4
2024-10-31,FRUIT004,19,15,43,1,4
2024-11-01,FRUIT004,34,12,61,4,4
2024-11-02,FRUIT004,37,19,35,3,4
2024-11-03,FRUIT004,13,8,33,3,4
2024-11-04,FRUIT004,58,6,71,1,4
2024-11-05,FRUIT004,42,8,30,4,4
2024-11-06,FRUIT004,54,15,58,3,4
2024-11-07,FRUIT004,41,5,43,2,4
2024-11-08,FRUIT004,20,19,31,3,4
2024-11-09,FRUIT004,17,6,44,4,4
2024-11-10,FRUIT004,29,5,56,4,4
2024-11-11,FRUIT004,32,11,50,1,4
2024-11-12,FRUIT004,49,18,48,2,4
2024-11-13,FRUIT004,17,11,71,4,4
2024-11-14,FRUIT004,30,13,53,5,4
2024-11-15,FRUIT004,22,16,68,3,4
2024-11-16,FRUIT004,36,8,61,1,4
2024-11-17,FRUIT004,61,9,73,1,4
2024-11-18,FRUIT004,17,17,54,5,4
2024-11-19,FRUIT004,44,20,71,3,4
2024-11-20,FRUIT004,38,7,31,2,4
2024-11-21,FRUIT004,54,12,56,4,4
2024-11-22,FRUIT004,59,11,31,4,4
2024-11-23,FRUIT004,31,8,38,3,4
2024-11-24,FRUIT004,29,11,49,5,4
2024-11-25,FRUIT004,48,19,33,1,4
2024-11-26,FRUIT004,46,18,63,3,4
2024-11-27,FRUIT004,51,6,44,3,4
2024-11-28,FRUIT004,13,18,58,2,4
2024-11-29,FRUIT004,29,6,33,2,4
2024-11-30,FRUIT004,43,17,52,5,4
2024-12-01,FRUIT004,46,14,77,3,4
2024-12-02,FRUIT004,58,10,80,1,4
2024-12-03,FRUIT004,37,14,39,2,4
2024-12-04,FRUIT004,16,9,47,3,4
2024-12-05,FRUIT004,12,5,49,4,4
2024-12-06,FRUIT004,58,15,64,3,4
2024-12-07,FRUIT004,25,7,61,5,4
2024-12-08,FRUIT004,55,13,47,4,4
2024-12-09,FRUIT004,51,17,40,2,4
2024-12-10,FRUIT004,38,20,57,3,4
2024-12-11,FRUIT004,19,17,48,1,4
2024-12-12,FRUIT004,39,20,40,2,4
2024-12-13,FRUIT004,16,6,31,1,4
2024-12-14,FRUIT004,40,5,57,3,4
2024-12-15,FRUIT004,55,6,62,3,4
2024-12-16,FRUIT004,33,12,77,4,4
2024-12-17,FRUIT004,37,12,36,5,4
2024-12-18,FRUIT004,61,5,61,4,4
2024-12-19,FRUIT004,39,13,47,1,4
2024-12-20,FRUIT004,57,6,66,5,4
2024-12-21,FRUIT004,52,14,73,1,4
2024-12-22,FRUIT004,42,14,76,3,4
2024-12-23,FRUIT004,60,6,34,3,4
2024-12-24,FRUIT004,16,16,63,1,4
2024-12-25,FRUIT004,58,6,35,2,4
2024-12-26,FRUIT004,53,6,68,1,4
2024-12-27,FRUIT004,15,16,77,1,4
2024-12-28,FRUIT004,34,17,35,1,4
2024-12-29,FRUIT004,48,6,79,1,4
2024-12-30,FRUIT004,42,11,30,5,4
2024-12-31,FRUIT004,36,17,76,2,4
2023-01-01,FRUIT005,112,20,41,3,8
2023-01-02,FRUIT005,94,20,45,2,8
2023-01-03,FRUIT005,72,16,53,4,8
2023-01-04,FRUIT005,92,9,79,5,8
2023-01-05,FRUIT005,89,15,56,4,8
2023-01-06,FRUIT005,110,11,48,5,8
2023-01-07,FRUIT005,87,10,45,2,8
2023-01-08,FRUIT005,74,8,55,3,8
2023-01-09,FRUIT005,80,14,54,2,8
2023-01-10,FRUIT005,109,16,56,4,8
2023-01-11,FRUIT005,85,12,46,5,8
2023-01-12,FRUIT005,86,17,70,3,8
2023-01-13,FRUIT005,63,18,30,3,8
2023-01-14,FRUIT005,91,17,55,1,8
2023-01-15,FRUIT005,111,12,49,4,8
2023-01-16,FRUIT005,94,11,49,3,8
2023-01-17,FRUIT005,88,14,44,1,8
2023-01-18,FRUIT005,78,9,41,1,8
2023-01-19,FRUIT005,62,16,67,3,8
2023-01-20,FRUIT005,74,10,41,2,8
2023-01-21,FRUIT005,76,17,42,5,8
2023-01-22,FRUIT005,95,20,41,4,8
2023-01-23,FRUIT005,110,5,62,3,8
2023-01-24,FRUIT005,100,10,45,2,8
2023-01-25,FRUIT005,96,17,55,4,8
2023-01-26,FRUIT005,74,12,36,1,8
2023-01-27,FRUIT005,64,20,41,1,8
2023-01-28,FRUIT005,84,11,30,5,8
2023-01-29,FRUIT005,78,12,70,4,8
2023-01-30,FRUIT005,106,13,31,2,8
2023-01-31,FRUIT005,92,16,48,2,8
2023-02-01,FRUIT005,111,10,62,3,8
2023-02-02,FRUIT005,68,13,65,5,8
2023-02-03,FRUIT005,86,6,80,1,8
2023-02-04,FRUIT005,73,17,50,4,8
2023-02-05,FRUIT005,70,15,77,2,8
2023-02-06,FRUIT005,89,18,77,3,8
2023-02-07,FRUIT005,102,14,35,5,8
2023-02-08,FRUIT005,96,6,72,5,8
2023-02-09,FRUIT005,100,7,53,1,8
2023-02-10,FRUIT005,112,17,64,1,8
2023-02-11,FRUIT005,71,15,68,5,8
2023-02-12,FRUIT005,68,14,79,1,8
2023-02-13,FRUIT005,108,20,72,3,8
2023-02-14,FRUIT005,67,5,34,1,8
2023-02-15,FRUIT005,111,19,36,4,8
2023-02-16,FRUIT005,110,20,69,3,8
2023-02-17,FRUIT005,103,15,67,2,8
2023-02-18,FRUIT005,66,8,53,1,8
2023-02-19,FRUIT005,93,8,52,4,8
2023-02-20,FRUIT005,69,11,74,2,8
2023-02-21,FRUIT005,93,8,79,5,8
2023-02-22,FRUIT005,64,14,57,3,8
